R:A::C:P,0 1 3,2 5 6,4
0 1 3,0.5604838709677419,0.3064516129032258,0.13306451612903225
2 5 6,0.41228070175438597,0.43859649122807015,0.14912280701754385
4,0.21428571428571427,0.2857142857142857,0.5
