R:A::C:P,0 4,1,2,3 5 6
0 4,0.5945945945945946,0.10810810810810811,0.08108108108108109,0.21621621621621623
1,0.40963855421686746,0.18674698795180722,0.12650602409638553,0.27710843373493976
2,0.25925925925925924,0.20987654320987653,0.16049382716049382,0.37037037037037035
3 5 6,0.3090909090909091,0.05454545454545454,0.2,0.43636363636363634
