R:A::C:P,0 4,1,2,3 5 6
0 4,0.11702127659574468,0.02127659574468085,0.015957446808510637,0.0425531914893617
1,0.18085106382978725,0.08244680851063829,0.05585106382978723,0.12234042553191489
2,0.05585106382978723,0.04521276595744681,0.034574468085106384,0.0797872340425532
3 5 6,0.04521276595744681,0.007978723404255319,0.02925531914893617,0.06382978723404255
