R:A::C:P,0 1,2 4,3 6,5
0 1,0.1752873563218391,0.07327586206896551,0.05675287356321839,0.021551724137931036
2 4,0.07327586206896551,0.07686781609195402,0.06896551724137931,0.03089080459770115
3 6,0.08117816091954023,0.08979885057471264,0.12284482758620689,0.0603448275862069
5,0.020833333333333332,0.017241379310344827,0.021551724137931036,0.009339080459770116
