R:A::C:P,0 1,2 4,3 6,5
0 1,0.5362637362637362,0.22417582417582418,0.17362637362637362,0.06593406593406594
2 4,0.29310344827586204,0.3074712643678161,0.27586206896551724,0.1235632183908046
3 6,0.22920892494929007,0.2535496957403651,0.34685598377281945,0.17038539553752535
5,0.3020833333333333,0.25,0.3125,0.13541666666666666
