R:A::C:P,0,1 5,2 6,3 4
0,0.2153846153846154,0.12408759124087591,0.08633093525179857,0.09166666666666666
1 5,0.5615384615384615,0.46715328467153283,0.4028776978417266,0.49166666666666664
2 6,0.17692307692307693,0.27007299270072993,0.33093525179856115,0.35
3 4,0.046153846153846156,0.1386861313868613,0.17985611510791366,0.06666666666666667
