R:A::C:P,0 2 3,1 4 6,5
0 2 3,0.3466666666666667,0.3022508038585209,0.3235294117647059
1 4 6,0.5766666666666667,0.6382636655948553,0.6
5,0.07666666666666666,0.0594855305466238,0.07647058823529412
