R:A::C:P,0 2 3,1 4 6,5
0 2 3,0.4611973392461197,0.41685144124168516,0.12195121951219512
1 4 6,0.40946745562130177,0.46982248520710057,0.12071005917159763
5,0.4791666666666667,0.3854166666666667,0.13541666666666666
