R:A::C:P,0 3 4 5,1,2 6
0 3 4 5,0.3883495145631068,0.21428571428571427,0.25
1,0.39805825242718446,0.6428571428571429,0.39285714285714285
2 6,0.21359223300970873,0.14285714285714285,0.35714285714285715
