R:A::C:P,0,1 6,2 3,4,5
0,0.12598425196850394,0.04861111111111111,0.028901734104046242,0.031578947368421054,0.029411764705882353
1 6,0.5551181102362205,0.6134259259259259,0.48554913294797686,0.5526315789473685,0.5470588235294118
2 3,0.2204724409448819,0.25925925925925924,0.3179190751445087,0.2578947368421053,0.29411764705882354
4,0.031496062992125984,0.02546296296296296,0.0838150289017341,0.08421052631578947,0.052941176470588235
5,0.06692913385826772,0.05324074074074074,0.0838150289017341,0.07368421052631578,0.07647058823529412
