R:A::C:P,0 5,1 6,2,3 4
0 5,0.3923076923076923,0.2692307692307692,0.08461538461538462,0.25384615384615383
1 6,0.2846153846153846,0.3564102564102564,0.12051282051282051,0.23846153846153847
2,0.28488372093023256,0.2558139534883721,0.1744186046511628,0.28488372093023256
3 4,0.30337078651685395,0.20224719101123595,0.20224719101123595,0.29213483146067415
