R:A::C:P,0 3 4 5,1,2 6
0 3 4 5,0.6318840579710145,0.13623188405797101,0.2318840579710145
1,0.5275590551181102,0.2650918635170604,0.2073490813648294
2 6,0.56006006006006,0.12912912912912913,0.3108108108108108
