R:A::C:P,0,1 3,2,4 5,6
0,0.3010752688172043,0.11458333333333333,0.0784313725490196,0.14634146341463414,0.09259259259259259
1 3,0.5161290322580645,0.5416666666666666,0.5294117647058824,0.4146341463414634,0.5
2,0.10752688172043011,0.2604166666666667,0.2549019607843137,0.2073170731707317,0.2962962962962963
4 5,0.06451612903225806,0.052083333333333336,0.0784313725490196,0.13414634146341464,0.09259259259259259
6,0.010752688172043012,0.03125,0.058823529411764705,0.0975609756097561,0.018518518518518517
