R:A::C:P,0 2,1,3,4,5,6
0 2,82,44,29,37,35,18
1,95,70,31,23,26,35
3,13,8,9,6,8,6
4,16,1,4,7,8,3
5,12,7,7,9,12,10
6,24,17,15,24,13,17
