R:A::C:P,0,1 3,2 5,4,6
0,0.12598425196850394,0.05339805825242718,0.03550295857988166,0.031578947368421054,0.010101010101010102
1 3,0.42913385826771655,0.3907766990291262,0.28106508875739644,0.34210526315789475,0.2676767676767677
2 5,0.2204724409448819,0.2912621359223301,0.28994082840236685,0.25263157894736843,0.2474747474747475
4,0.031496062992125984,0.043689320388349516,0.07396449704142012,0.08421052631578947,0.030303030303030304
6,0.19291338582677164,0.220873786407767,0.31952662721893493,0.2894736842105263,0.4444444444444444
