R:A::C:P,0,1 3,2 5,4,6
0,0.022988505747126436,0.015804597701149427,0.008620689655172414,0.004310344827586207,0.0014367816091954023
1 3,0.07830459770114942,0.11566091954022989,0.06824712643678162,0.04669540229885057,0.03807471264367816
2 5,0.040229885057471264,0.08620689655172414,0.07040229885057471,0.034482758620689655,0.035201149425287355
4,0.005747126436781609,0.01293103448275862,0.017959770114942528,0.011494252873563218,0.004310344827586207
6,0.035201149425287355,0.0653735632183908,0.07758620689655173,0.039511494252873564,0.06321839080459771
