name,overall,average,f1,mcc
0-1256-3-4,0.5020242914979757,0.45109057609057607,0.35885027781845963,0.18279959527275985
0-16-235-4,0.3643724696356275,0.41988636363636367,0.3448450929395726,0.15134974696562642
016-25-3-4,0.47368421052631576,0.40843923101987617,0.33574999727409005,0.14462123669574597
0-136-25-4,0.3765182186234818,0.4040200391006843,0.3422519426808716,0.1312010958611485
0-16-25-34,0.3157894736842105,0.38426542776998596,0.31635433754727016,0.1205758589042944
0-16-245-3,0.3360323886639676,0.37074771689497715,0.3120472435914123,0.10886239313544653
0-146-25-3,0.3603238866396761,0.36870023803660834,0.319959111570099,0.10730315445301396
04-16-25-3,0.32793522267206476,0.3631073747210387,0.30070297784142647,0.1025782711074538
03-16-25-4,0.3157894736842105,0.3720966384272836,0.3019263789091451,0.09832746782451986
025-16-3-4,0.3603238866396761,0.38062354312354313,0.2955205117036045,0.08426178288995745
