R:A::C:P,0 4,1,2 5,3,6
0 4,0.6037735849056604,0.09433962264150944,0.1320754716981132,0.09433962264150944,0.07547169811320754
1,0.40350877192982454,0.12280701754385964,0.2543859649122807,0.11403508771929824,0.10526315789473684
2 5,0.24193548387096775,0.12903225806451613,0.2903225806451613,0.16129032258064516,0.1774193548387097
3,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333
6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0
