R:A::C:P,0,1 3 4 5,2 6
0,0.5,0.3333333333333333,0.16666666666666666
1 3 4 5,0.2482758620689655,0.4413793103448276,0.3103448275862069
2 6,0.13333333333333333,0.5333333333333333,0.3333333333333333
