R:A::C:P,0 1 3,2 4 5,6
0 1 3,0.35361216730038025,0.23574144486692014,0.034220532319391636
2 4 5,0.15019011406844107,0.11977186311787072,0.03612167300380228
6,0.024714828897338403,0.030418250950570342,0.015209125475285171
