R:A::C:P,0 3,1 5 6,2 4
0 3,0.46875,0.3125,0.21875
1 5 6,0.36507936507936506,0.4126984126984127,0.2222222222222222
2 4,0.3225806451612903,0.25806451612903225,0.41935483870967744
