R:A::C:P,0 2 5,1,3 6,4
0 2 5,0.424,0.4482758620689655,0.42857142857142855,0.36666666666666664
1,0.496,0.4827586206896552,0.3968253968253968,0.43333333333333335
3 6,0.056,0.06896551724137931,0.12698412698412698,0.03333333333333333
4,0.024,0.0,0.047619047619047616,0.16666666666666666
