R:A::C:P,0,1 2 5,3 6,4
0,0.3939393939393939,0.15625,0.0,0.3333333333333333
1 2 5,0.5757575757575758,0.8125,0.7058823529411765,0.5
3 6,0.0,0.015625,0.23529411764705882,0.08333333333333333
4,0.030303030303030304,0.015625,0.058823529411764705,0.08333333333333333
