R:A::C:P,0,1 2 4,3 6,5
0,0.43243243243243246,0.43243243243243246,0.06756756756756757,0.06756756756756757
1 2 4,0.1906721536351166,0.4828532235939643,0.23319615912208505,0.09327846364883402
3 6,0.13387423935091278,0.3488843813387424,0.34685598377281945,0.17038539553752535
5,0.17708333333333334,0.375,0.3125,0.13541666666666666
