R:A::C:P,0,1 2 4,3 6,5
0,0.12598425196850394,0.05405405405405406,0.013297872340425532,0.029411764705882353
1 2 4,0.547244094488189,0.5945945945945946,0.4521276595744681,0.4
3 6,0.25984251968503935,0.2905405405405405,0.45478723404255317,0.49411764705882355
5,0.06692913385826772,0.060810810810810814,0.0797872340425532,0.07647058823529412
