R:A::C:P,0,1 2 4,3 6,5
0,0.022988505747126436,0.022988505747126436,0.0035919540229885057,0.0035919540229885057
1 2 4,0.09985632183908046,0.25287356321839083,0.1221264367816092,0.04885057471264368
3 6,0.04741379310344827,0.1235632183908046,0.12284482758620689,0.0603448275862069
5,0.01221264367816092,0.02586206896551724,0.021551724137931036,0.009339080459770116
