R:A::C:P,0 1,2,3,4 5 6
0 1,0.46794871794871795,0.16666666666666666,0.10256410256410256,0.26282051282051283
2,0.2777777777777778,0.18518518518518517,0.14814814814814814,0.3888888888888889
3,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333
4 5 6,0.2,0.2,0.28,0.32
