R:A::C:P,0,1,2 6,3 4 5
0,0.3939393939393939,0.21212121212121213,0.041666666666666664,0.16666666666666666
1,0.42424242424242425,0.6666666666666666,0.375,0.3888888888888889
2 6,0.12121212121212122,0.12121212121212122,0.375,0.3055555555555556
3 4 5,0.06060606060606061,0.0,0.20833333333333334,0.1388888888888889
