R:A::C:P,0 4 5 6,1 2,3
0 4 5 6,0.6268656716417911,0.22388059701492538,0.14925373134328357
1 2,0.5535714285714286,0.32142857142857145,0.125
3,0.3333333333333333,0.3333333333333333,0.3333333333333333
