R:A::C:P,0,1 2 5,3 4 6
0,0.3010752688172043,0.1259259259259259,0.10135135135135136
1 2 5,0.6559139784946236,0.7185185185185186,0.7162162162162162
3 4 6,0.043010752688172046,0.15555555555555556,0.18243243243243243
