R:A::C:P,0,1,2,3 5 6,4
0,0.022988505747126436,0.013649425287356323,0.005028735632183908,0.007183908045977011,0.004310344827586207
1,0.06609195402298851,0.07255747126436782,0.028017241379310345,0.07112068965517242,0.035919540229885055
2,0.028017241379310345,0.035919540229885055,0.029454022988505746,0.07974137931034483,0.02442528735632184
3 5 6,0.05962643678160919,0.042385057471264365,0.04669540229885057,0.21408045977011494,0.0603448275862069
4,0.005747126436781609,0.0035919540229885057,0.011494252873563218,0.020114942528735632,0.011494252873563218
