R:A::C:P,0,1 4 6,2,3 5
0,0.4857142857142857,0.34285714285714286,0.05714285714285714,0.11428571428571428
1 4 6,0.25316455696202533,0.34177215189873417,0.1518987341772152,0.25316455696202533
2,0.11764705882352941,0.20588235294117646,0.23529411764705882,0.4411764705882353
3 5,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727
