R:A::C:P,0 6,1,2 3 5,4
0 6,0.36774193548387096,0.11827956989247312,0.3827956989247312,0.13118279569892474
1,0.3464566929133858,0.2650918635170604,0.2572178477690289,0.13123359580052493
2 3 5,0.2854122621564482,0.1543340380549683,0.427061310782241,0.1331923890063425
4,0.1917808219178082,0.0684931506849315,0.5205479452054794,0.2191780821917808
