R:A::C:P,0 6,1,2 3 5,4
0 6,0.37831858407079644,0.23504273504273504,0.3449612403100775,0.32105263157894737
1,0.2920353982300885,0.43162393162393164,0.18992248062015504,0.2631578947368421
2 3 5,0.29867256637168144,0.31196581196581197,0.39147286821705424,0.33157894736842103
4,0.030973451327433628,0.021367521367521368,0.07364341085271318,0.08421052631578947
