R:A::C:P,0 6,1,2 3 5,4
0 6,0.12284482758620689,0.039511494252873564,0.1278735632183908,0.04382183908045977
1,0.09482758620689655,0.07255747126436782,0.07040229885057471,0.035919540229885055
2 3 5,0.09698275862068965,0.05244252873563218,0.14511494252873564,0.04525862068965517
4,0.010057471264367816,0.0035919540229885057,0.027298850574712645,0.011494252873563218
