R:A::C:P,0 3,1 4,2,5,6
0 3,0.3806818181818182,0.2897727272727273,0.125,0.11931818181818182,0.08522727272727272
1 4,0.3237885462555066,0.3788546255506608,0.1211453744493392,0.07488986784140969,0.1013215859030837
2,0.28363636363636363,0.3054545454545455,0.14909090909090908,0.12363636363636364,0.13818181818181818
5,0.375,0.2708333333333333,0.10416666666666667,0.13541666666666666,0.11458333333333333
6,0.2659846547314578,0.23273657289002558,0.10230179028132992,0.17391304347826086,0.22506393861892582
