R:A::C:P,0 3 4,1 5 6,2
0 3 4,0.20096463022508038,0.14285714285714285,0.2261904761904762
1 5 6,0.6189710610932476,0.654485049833887,0.5297619047619048
2,0.18006430868167203,0.2026578073089701,0.24404761904761904
