R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.03329065300896287,0.011523687580025609,0.006402048655569782,0.02176696542893726,0.012804097311139564,0.0076824583866837385
1,0.11651728553137004,0.0,0.05505761843790013,0.06274007682458387,0.030729833546734954,0.03585147247119078,0.05761843790012804
2,0.034571062740076826,0.046094750320102434,0.0,0.04481434058898848,0.03969270166453265,0.03841229193341869,0.016645326504481434
3,0.005121638924455826,0.012804097311139564,0.016645326504481434,0.0,0.0076824583866837385,0.011523687580025609,0.010243277848911651
4,0.008962868117797696,0.002560819462227913,0.012804097311139564,0.005121638924455826,0.0,0.012804097311139564,0.0076824583866837385
5,0.011523687580025609,0.010243277848911651,0.010243277848911651,0.008962868117797696,0.01792573623559539,0.0,0.014084507042253521
6,0.015364916773367477,0.023047375160051217,0.016645326504481434,0.029449423815621,0.03713188220230474,0.019206145966709345,0.0
