R:A::C:P,0 3 4 6,1 5,2
0 3 4 6,0.7450980392156863,0.1568627450980392,0.09803921568627451
1 5,0.527027027027027,0.3108108108108108,0.16216216216216217
2,0.5294117647058824,0.23529411764705882,0.23529411764705882
