R:A::C:P,0,1 2 6,3 4 5
0,0.4117647058823529,0.35294117647058826,0.23529411764705882
1 2 6,0.24064171122994651,0.4385026737967914,0.32085561497326204
3 4 5,0.14285714285714285,0.44047619047619047,0.4166666666666667
