R:A::C:P,0 1,2 5 6,3,4
0 1,0.21254801536491677,0.14852752880921896,0.046094750320102434,0.04481434058898848
2 5 6,0.12419974391805377,0.176696542893726,0.058898847631242,0.07426376440460948
3,0.015364916773367477,0.029449423815621,0.011523687580025609,0.0076824583866837385
4,0.010243277848911651,0.02560819462227913,0.005121638924455826,0.008962868117797696
