R:A::C:P,0 1,2 6,3,4 5
0 1,0.5,0.24043715846994534,0.20786516853932585,0.2388888888888889
2 6,0.35655737704918034,0.5655737704918032,0.5280898876404494,0.5305555555555556
3,0.05737704918032787,0.07650273224043716,0.08426966292134831,0.08611111111111111
4 5,0.0860655737704918,0.11748633879781421,0.1797752808988764,0.14444444444444443
