R:A::C:P,0 1,2 6,3,4 5
0 1,0.1752873563218391,0.06321839080459771,0.02658045977011494,0.0617816091954023
2 6,0.125,0.14870689655172414,0.06752873563218391,0.1372126436781609
3,0.020114942528735632,0.020114942528735632,0.010775862068965518,0.022270114942528736
4 5,0.03017241379310345,0.03089080459770115,0.022988505747126436,0.03735632183908046
