R:A::C:P,0,1,2 3,4,5,6
0,13,7,1,4,2,0
1,14,22,15,4,4,0
2 3,4,4,17,3,3,1
4,1,0,1,1,0,1
5,1,0,2,0,0,0
6,0,0,1,0,0,0
