R:A::C:P,0 1 4,2 3 5,6
0 1 4,0.6231060606060606,0.2859848484848485,0.09090909090909091
2 3 5,0.4418604651162791,0.427061310782241,0.13107822410147993
6,0.35805626598465473,0.41687979539641945,0.22506393861892582
