R:A::C:P,0,1 3 5,2,4 6
0,0.2153846153846154,0.11557788944723618,0.10638297872340426,0.06796116504854369
1 3 5,0.5846153846153846,0.5276381909547738,0.5425531914893617,0.5242718446601942
2,0.13076923076923078,0.25125628140703515,0.2553191489361702,0.1941747572815534
4 6,0.06923076923076923,0.10552763819095477,0.09574468085106383,0.21359223300970873
