R:A::C:P,0,1 3 5,2,4 6
0,0.4117647058823529,0.3382352941176471,0.14705882352941177,0.10294117647058823
1 3 5,0.26573426573426573,0.36713286713286714,0.17832167832167833,0.1888111888111888
2,0.15315315315315314,0.45045045045045046,0.21621621621621623,0.18018018018018017
4 6,0.14754098360655737,0.3442622950819672,0.14754098360655737,0.36065573770491804
