R:A::C:P,0 2,1,3 6,4,5
0 2,0.3346938775510204,0.17959183673469387,0.19183673469387755,0.1510204081632653,0.14285714285714285
1,0.3392857142857143,0.25,0.2357142857142857,0.08214285714285714,0.09285714285714286
3 6,0.23125,0.15625,0.29375,0.1875,0.13125
4,0.41025641025641024,0.02564102564102564,0.1794871794871795,0.1794871794871795,0.20512820512820512
5,0.21052631578947367,0.12280701754385964,0.2982456140350877,0.15789473684210525,0.21052631578947367
