R:A::C:P,0 3,1,2 4 5 6
0 3,0.07984790874524715,0.028517110266159697,0.08555133079847908
1,0.1634980988593156,0.0817490494296578,0.1844106463878327
2 4 5 6,0.12167300380228137,0.053231939163498096,0.20152091254752852
