R:A::C:P,0 2 3 5,1 6,4
0 2 3 5,0.23132183908045978,0.11206896551724138,0.04956896551724138
1 6,0.28879310344827586,0.1903735632183908,0.07543103448275862
4,0.033045977011494254,0.007902298850574713,0.011494252873563218
