R:A::C:P,0 1,2 6,3 5,4
0 1,0.1752873563218391,0.06321839080459771,0.048132183908045974,0.040229885057471264
2 6,0.125,0.14870689655172414,0.14080459770114942,0.0639367816091954
3 5,0.040948275862068964,0.035201149425287355,0.04525862068965517,0.020833333333333332
4,0.009339080459770116,0.015804597701149427,0.015804597701149427,0.011494252873563218
