R:A::C:P,0 2,1 4,3 6,5
0 2,0.4375,0.25,0.25,0.0625
1 4,0.464,0.256,0.224,0.056
3 6,0.2222222222222222,0.16666666666666666,0.4444444444444444,0.16666666666666666
5,0.625,0.0,0.375,0.0
