R:A::C:P,0 1 3,2,4 6,5
0 1 3,0.5533498759305211,0.12406947890818859,0.21588089330024815,0.10669975186104218
2,0.45348837209302323,0.1744186046511628,0.22093023255813954,0.1511627906976744
4 6,0.37583892617449666,0.14093959731543623,0.3422818791946309,0.14093959731543623
5,0.3684210526315789,0.08771929824561403,0.3333333333333333,0.21052631578947367
