R:A::C:P,0 1,2 4 6,3 5
0 1,0.36477987421383645,0.16352201257861634,0.1320754716981132
2 4 6,0.06289308176100629,0.09433962264150944,0.11320754716981132
3 5,0.012578616352201259,0.03773584905660377,0.018867924528301886
