R:A::C:P,0 4 5,1 6,2,3
0 4 5,0.4305555555555556,0.1935483870967742,0.16,0.16129032258064516
1 6,0.4166666666666667,0.5806451612903226,0.44,0.41935483870967744
2,0.125,0.1935483870967742,0.32,0.3548387096774194
3,0.027777777777777776,0.03225806451612903,0.08,0.06451612903225806
