R:A::C:P,0 4 6,1 2,3 5
0 4 6,0.15425531914893617,0.05053191489361702,0.034574468085106384
1 2,0.34574468085106386,0.21808510638297873,0.09308510638297872
3 5,0.0425531914893617,0.023936170212765957,0.03723404255319149
