R:A::C:P,0,1,2 6,3 4,5
0,0.3939393939393939,0.21212121212121213,0.041666666666666664,0.14814814814814814,0.2222222222222222
1,0.42424242424242425,0.6666666666666666,0.375,0.37037037037037035,0.4444444444444444
2 6,0.12121212121212122,0.12121212121212122,0.375,0.2962962962962963,0.3333333333333333
3 4,0.030303030303030304,0.0,0.16666666666666666,0.14814814814814814,0.0
5,0.030303030303030304,0.0,0.041666666666666664,0.037037037037037035,0.0
