R:A::C:P,0 6,1 2,3 5,4
0 6,0.37142857142857144,0.14545454545454545,0.125,0.3333333333333333
1 2,0.5142857142857142,0.8,0.75,0.5
3 5,0.05714285714285714,0.03636363636363636,0.125,0.08333333333333333
4,0.05714285714285714,0.01818181818181818,0.0,0.08333333333333333
