R:A::C:P,0,1 6,2,3 4 5
0,0.16911764705882354,0.07627118644067797,0.05660377358490566,0.0858085808580858
1 6,0.5294117647058824,0.5889830508474576,0.44339622641509435,0.43564356435643564
2,0.16911764705882354,0.1864406779661017,0.2830188679245283,0.24752475247524752
3 4 5,0.1323529411764706,0.1483050847457627,0.2169811320754717,0.23102310231023102
