R:A::C:P,0,1 6,2,3 4 5
0,0.3150684931506849,0.2465753424657534,0.0821917808219178,0.3561643835616438
1 6,0.18461538461538463,0.3564102564102564,0.12051282051282051,0.3384615384615385
2,0.13372093023255813,0.2558139534883721,0.1744186046511628,0.436046511627907
3 4 5,0.1232876712328767,0.23972602739726026,0.15753424657534246,0.4794520547945205
