R:A::C:P,0 1 5,2 3,4,6
0 1 5,0.3360323886639676,0.1902834008097166,0.0728744939271255,0.06477732793522267
2 3,0.0931174089068826,0.10121457489878542,0.02834008097165992,0.044534412955465584
4,0.004048582995951417,0.016194331983805668,0.020242914979757085,0.004048582995951417
6,0.012145748987854251,0.012145748987854251,0.0,0.0
