R:A::C:P,0,1 3,2,4,5 6
0,0.029449423815621,0.023047375160051217,0.0076824583866837385,0.015364916773367477,0.01792573623559539
1 3,0.08194622279129321,0.15108834827144688,0.056338028169014086,0.03713188220230474,0.09603072983354674
2,0.029449423815621,0.07042253521126761,0.03841229193341869,0.03201024327784891,0.0499359795134443
4,0.008962868117797696,0.006402048655569782,0.011523687580025609,0.008962868117797696,0.014084507042253521
5 6,0.024327784891165175,0.058898847631242,0.02176696542893726,0.04225352112676056,0.06658130601792574
