R:A::C:P,0,1 3,2,4,5 6
0,0.3150684931506849,0.2465753424657534,0.0821917808219178,0.1643835616438356,0.1917808219178082
1 3,0.19393939393939394,0.3575757575757576,0.13333333333333333,0.08787878787878788,0.22727272727272727
2,0.13372093023255813,0.31976744186046513,0.1744186046511628,0.14534883720930233,0.22674418604651161
4,0.1794871794871795,0.1282051282051282,0.23076923076923078,0.1794871794871795,0.28205128205128205
5 6,0.11377245508982035,0.2754491017964072,0.10179640718562874,0.19760479041916168,0.31137724550898205
