R:A::C:P,0,1 3,2,4,5 6
0,0.16911764705882354,0.0743801652892562,0.05660377358490566,0.11320754716981132,0.07329842931937172
1 3,0.47058823529411764,0.48760330578512395,0.41509433962264153,0.27358490566037735,0.39267015706806285
2,0.16911764705882354,0.22727272727272727,0.2830188679245283,0.2358490566037736,0.20418848167539266
4,0.051470588235294115,0.02066115702479339,0.08490566037735849,0.0660377358490566,0.05759162303664921
5 6,0.13970588235294118,0.19008264462809918,0.16037735849056603,0.3113207547169811,0.27225130890052357
